indicator,year,proper_name,name,category,group,response,value
dentist,2018,Nyborder,nyborder,Total,Nyborder,less_than_1yr,0.76
dentist,2018,Oxford,oxford,Total,Oxford,less_than_1yr,0.77
dentist,2018,Pomperaug,pomperaug,Total,Pomperaug,less_than_1yr,0.79
dentist,2018,Port Chester Ny,port_chester_ny,Total,Port Chester Ny,less_than_1yr,0.71
dentist,2018,Seymour,seymour,Total,Seymour,less_than_1yr,0.74
dentist,2018,Shelton,shelton,Total,Shelton,less_than_1yr,0.82
dentist,2018,Stamford,stamford,Total,Stamford,less_than_1yr,0.8
dentist,2018,Stratford,stratford,Total,Stratford,less_than_1yr,0.72
dentist,2018,Tolland County,tolland_county,Total,Tolland County,less_than_1yr,0.78
dentist,2018,Trumbull,trumbull,Total,Trumbull,less_than_1yr,0.81
dentist,2018,Valley,valley,Total,Valley,less_than_1yr,0.74
dentist,2018,Valley,valley,Gender,Male,less_than_1yr,0.71
dentist,2018,Valley,valley,Gender,Female,less_than_1yr,0.77
dentist,2018,Valley,valley,Age,Ages 18-34,less_than_1yr,0.67
dentist,2018,Valley,valley,Age,Ages 35-49,less_than_1yr,0.69
dentist,2018,Valley,valley,Age,Ages 50-64,less_than_1yr,0.82
dentist,2018,Valley,valley,Age,Ages 65+,less_than_1yr,0.78
dentist,2018,Valley,valley,Race/Ethnicity,White,less_than_1yr,0.74
dentist,2018,Valley,valley,Race/Ethnicity,Not white,less_than_1yr,0.73
dentist,2018,Valley,valley,Education,High school or less,less_than_1yr,0.68
dentist,2018,Valley,valley,Education,Some college or Associate's,less_than_1yr,0.7
dentist,2018,Valley,valley,Education,Bachelor's or higher,less_than_1yr,0.81
dentist,2018,Valley,valley,Income,Under $30K,less_than_1yr,0.61
dentist,2018,Valley,valley,Income,$30K-$75K,less_than_1yr,0.67
dentist,2018,Valley,valley,Income,$75K+,less_than_1yr,0.84
dentist,2018,Valley,valley,With children,No children,less_than_1yr,0.75
dentist,2018,Valley,valley,With children,Children in household,less_than_1yr,0.73
dentist,2018,Wallingford,wallingford,Total,Wallingford,less_than_1yr,0.83
dentist,2018,Waterbury,waterbury,Total,Waterbury,less_than_1yr,0.68
dentist,2018,West Hartford,west_hartford,Total,West Hartford,less_than_1yr,0.83
dentist,2018,West Haven,west_haven,Total,West Haven,less_than_1yr,0.69
dentist,2018,Windham,windham,Total,Windham,less_than_1yr,0.8
dentist,2018,Windham County,windham_county,Total,Windham County,less_than_1yr,0.72
depression,2018,5ct,5ct,Wealthy,Wealthy,at_least_half_days,0.05
depression,2018,5ct,5ct,Suburban,Suburban,at_least_half_days,0.08
depression,2018,5ct,5ct,Rural,Rural,at_least_half_days,0.09
depression,2018,5ct,5ct,Urban Periphery,Urban Periphery,at_least_half_days,0.1
depression,2018,5ct,5ct,Urban Core,Urban Core,at_least_half_days,0.15
depression,2018,Ansonia,ansonia,Total,Ansonia,at_least_half_days,0.09
depression,2018,Bridgeport,bridgeport,Total,Bridgeport,at_least_half_days,0.14
depression,2018,Bristol,bristol,Total,Bristol,at_least_half_days,0.09
depression,2018,Cchd Central Ct Health District,cchd_central_ct_health_district,Total,Cchd Central Ct Health District,at_least_half_days,0.08
depression,2018,Chesprocott,chesprocott,Total,Chesprocott,at_least_half_days,0.06
depression,2018,Connecticut,connecticut,Total,Connecticut,at_least_half_days,0.09
depression,2018,Connecticut,connecticut,Gender,Male,at_least_half_days,0.09
depression,2018,Connecticut,connecticut,Gender,Female,at_least_half_days,0.11
depression,2018,Connecticut,connecticut,Age,Ages 18-34,at_least_half_days,0.16
depression,2018,Connecticut,connecticut,Age,Ages 35-49,at_least_half_days,0.09
depression,2018,Connecticut,connecticut,Age,Ages 50-64,at_least_half_days,0.08
depression,2018,Connecticut,connecticut,Age,Ages 65+,at_least_half_days,0.06
depression,2018,Connecticut,connecticut,Race/Ethnicity,White,at_least_half_days,0.09
depression,2018,Connecticut,connecticut,Race/Ethnicity,Black,at_least_half_days,0.12
depression,2018,Connecticut,connecticut,Race/Ethnicity,Latino,at_least_half_days,0.17
depression,2018,Connecticut,connecticut,Education,High school or less,at_least_half_days,0.14
depression,2018,Connecticut,connecticut,Education,Some college or Associate's,at_least_half_days,0.12
depression,2018,Connecticut,connecticut,Education,Bachelor's or higher,at_least_half_days,0.05
depression,2018,Connecticut,connecticut,Income,Under $30K,at_least_half_days,0.23
depression,2018,Connecticut,connecticut,Income,$30K-$100K,at_least_half_days,0.08
depression,2018,Connecticut,connecticut,Income,$100K+,at_least_half_days,0.04
depression,2018,Connecticut,connecticut,With children,No children,at_least_half_days,0.1
depression,2018,Connecticut,connecticut,With children,Children in household,at_least_half_days,0.1
depression,2018,Danbury,danbury,Total,Danbury,at_least_half_days,0.07
depression,2018,Darien,darien,Total,Darien,at_least_half_days,0.02
depression,2018,Derby,derby,Total,Derby,at_least_half_days,0.07
depression,2018,East Hartford,east_hartford,Total,East Hartford,at_least_half_days,0.11
depression,2018,East Haven,east_haven,Total,East Haven,at_least_half_days,0.12
depression,2018,Ehhd,ehhd,Total,Ehhd,at_least_half_days,0.12
depression,2018,Fairfield,fairfield,Total,Fairfield,at_least_half_days,0.05
depression,2018,Fairfield County,fairfield_county,Total,Fairfield County,at_least_half_days,0.08
depression,2018,Fairfield County,fairfield_county,Gender,Male,at_least_half_days,0.09
depression,2018,Fairfield County,fairfield_county,Gender,Female,at_least_half_days,0.08
depression,2018,Fairfield County,fairfield_county,Age,Ages 18-34,at_least_half_days,0.15
depression,2018,Fairfield County,fairfield_county,Age,Ages 35-49,at_least_half_days,0.07
depression,2018,Fairfield County,fairfield_county,Age,Ages 50-64,at_least_half_days,0.07
depression,2018,Fairfield County,fairfield_county,Age,Ages 65+,at_least_half_days,0.04
depression,2018,Fairfield County,fairfield_county,Race/Ethnicity,White,at_least_half_days,0.07
depression,2018,Fairfield County,fairfield_county,Race/Ethnicity,Black,at_least_half_days,0.14
depression,2018,Fairfield County,fairfield_county,Race/Ethnicity,Latino,at_least_half_days,0.13
depression,2018,Fairfield County,fairfield_county,Education,High school or less,at_least_half_days,0.15
depression,2018,Fairfield County,fairfield_county,Education,Some college or Associate's,at_least_half_days,0.1
depression,2018,Fairfield County,fairfield_county,Education,Bachelor's or higher,at_least_half_days,0.05
depression,2018,Fairfield County,fairfield_county,Income,Under $30K,at_least_half_days,0.23
depression,2018,Fairfield County,fairfield_county,Income,$30K-$100K,at_least_half_days,0.08
depression,2018,Fairfield County,fairfield_county,Income,$100K+,at_least_half_days,0.03
depression,2018,Fairfield County,fairfield_county,With children,No children,at_least_half_days,0.08
depression,2018,Fairfield County,fairfield_county,With children,Children in household,at_least_half_days,0.09
depression,2018,Fcht,fcht,Total,Fcht,at_least_half_days,0.04
depression,2018,Greater Bridgeport,greater_bridgeport,Total,Greater Bridgeport,at_least_half_days,0.11
depression,2018,Greater Danbury,greater_danbury,Total,Greater Danbury,at_least_half_days,0.07
depression,2018,Greater Greenwich,greater_greenwich,Total,Greater Greenwich,at_least_half_days,0.08
depression,2018,Greater Hartford,greater_hartford,Total,Greater Hartford,at_least_half_days,0.11
depression,2018,Greater Hartford,greater_hartford,Gender,Male,at_least_half_days,0.08
depression,2018,Greater Hartford,greater_hartford,Gender,Female,at_least_half_days,0.12
depression,2018,Greater Hartford,greater_hartford,Age,Ages 18-34,at_least_half_days,0.16
depression,2018,Greater Hartford,greater_hartford,Age,Ages 35-49,at_least_half_days,0.11
depression,2018,Greater Hartford,greater_hartford,Age,Ages 50-64,at_least_half_days,0.07
depression,2018,Greater Hartford,greater_hartford,Age,Ages 65+,at_least_half_days,0.06
depression,2018,Greater Hartford,greater_hartford,Race/Ethnicity,White,at_least_half_days,0.09
depression,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Black,at_least_half_days,0.13
depression,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Latino,at_least_half_days,0.19
depression,2018,Greater Hartford,greater_hartford,Education,High school or less,at_least_half_days,0.15
depression,2018,Greater Hartford,greater_hartford,Education,Some college or Associate's,at_least_half_days,0.12
depression,2018,Greater Hartford,greater_hartford,Education,Bachelor's or higher,at_least_half_days,0.06
depression,2018,Greater Hartford,greater_hartford,Income,Under $30K,at_least_half_days,0.24
depression,2018,Greater Hartford,greater_hartford,Income,$30K-$100K,at_least_half_days,0.08
depression,2018,Greater Hartford,greater_hartford,Income,$100K+,at_least_half_days,0.04
depression,2018,Greater Hartford,greater_hartford,With children,No children,at_least_half_days,0.1
depression,2018,Greater Hartford,greater_hartford,With children,Children in household,at_least_half_days,0.12
depression,2018,Greater New Haven,greater_new_haven,Total,Greater New Haven,at_least_half_days,0.11
depression,2018,Greater New Haven,greater_new_haven,Gender,Male,at_least_half_days,0.11
depression,2018,Greater New Haven,greater_new_haven,Gender,Female,at_least_half_days,0.12
depression,2018,Greater New Haven,greater_new_haven,Age,Ages 18-34,at_least_half_days,0.17
depression,2018,Greater New Haven,greater_new_haven,Age,Ages 35-49,at_least_half_days,0.12
depression,2018,Greater New Haven,greater_new_haven,Age,Ages 50-64,at_least_half_days,0.09
depression,2018,Greater New Haven,greater_new_haven,Age,Ages 65+,at_least_half_days,0.06
depression,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,White,at_least_half_days,0.1
depression,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Black,at_least_half_days,0.12
depression,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Latino,at_least_half_days,0.22
depression,2018,Greater New Haven,greater_new_haven,Education,High school or less,at_least_half_days,0.17
depression,2018,Greater New Haven,greater_new_haven,Education,Some college or Associate's,at_least_half_days,0.14
depression,2018,Greater New Haven,greater_new_haven,Education,Bachelor's or higher,at_least_half_days,0.06
depression,2018,Greater New Haven,greater_new_haven,Income,Under $30K,at_least_half_days,0.21
depression,2018,Greater New Haven,greater_new_haven,Income,$30K-$100K,at_least_half_days,0.11
depression,2018,Greater New Haven,greater_new_haven,Income,$100K+,at_least_half_days,0.06
depression,2018,Greater New Haven,greater_new_haven,With children,No children,at_least_half_days,0.11
depression,2018,Greater New Haven,greater_new_haven,With children,Children in household,at_least_half_days,0.12
depression,2018,Greater New London,greater_new_london,Total,Greater New London,at_least_half_days,0.09
depression,2018,Greater Waterbury,greater_waterbury,Total,Greater Waterbury,at_least_half_days,0.1
depression,2018,Greenwich,greenwich,Total,Greenwich,at_least_half_days,0.05
depression,2018,Groton,groton,Total,Groton,at_least_half_days,0.12
depression,2018,Hamden,hamden,Total,Hamden,at_least_half_days,0.09
depression,2018,Hartford,hartford,Total,Hartford,at_least_half_days,0.15
depression,2018,Hartford Inner Ring,hartford_inner_ring,Total,Hartford Inner Ring,at_least_half_days,0.12
depression,2018,Hartford Outer Ring,hartford_outer_ring,Total,Hartford Outer Ring,at_least_half_days,0.07
depression,2018,Litchfield County,litchfield_county,Total,Litchfield County,at_least_half_days,0.07
depression,2018,Manchester,manchester,Total,Manchester,at_least_half_days,0.19
depression,2018,Meriden,meriden,Total,Meriden,at_least_half_days,0.13
depression,2018,Middlesex County,middlesex_county,Total,Middlesex County,at_least_half_days,0.09
depression,2018,Middletown,middletown,Total,Middletown,at_least_half_days,0.1
depression,2018,Milford,milford,Total,Milford,at_least_half_days,0.1
depression,2018,Monroe,monroe,Total,Monroe,at_least_half_days,0.03
depression,2018,Naugatuck,naugatuck,Total,Naugatuck,at_least_half_days,0.12
depression,2018,Ncdhd,ncdhd,Total,Ncdhd,at_least_half_days,0.13
depression,2018,Nddh,nddh,Total,Nddh,at_least_half_days,0.15
depression,2018,New Britain,new_britain,Total,New Britain,at_least_half_days,0.12
depression,2018,New Haven,new_haven,Total,New Haven,at_least_half_days,0.15
depression,2018,New Haven County,new_haven_county,Total,New Haven County,at_least_half_days,0.11
depression,2018,New Haven Inner Ring,new_haven_inner_ring,Total,New Haven Inner Ring,at_least_half_days,0.11
depression,2018,New Haven Outer Ring,new_haven_outer_ring,Total,New Haven Outer Ring,at_least_half_days,0.1
depression,2018,New London,new_london,Total,New London,at_least_half_days,0.22
depression,2018,New London County,new_london_county,Total,New London County,at_least_half_days,0.1
depression,2018,New Milford,new_milford,Total,New Milford,at_least_half_days,0.07
depression,2018,Newtown,newtown,Total,Newtown,at_least_half_days,0.07
depression,2018,Norwalk,norwalk,Total,Norwalk,at_least_half_days,0.07
depression,2018,Norwich,norwich,Total,Norwich,at_least_half_days,0.11
depression,2018,Nyborder,nyborder,Total,Nyborder,at_least_half_days,0.1
depression,2018,Oxford,oxford,Total,Oxford,at_least_half_days,0.12
depression,2018,Pomperaug,pomperaug,Total,Pomperaug,at_least_half_days,0.05
depression,2018,Port Chester Ny,port_chester_ny,Total,Port Chester Ny,at_least_half_days,0.08
depression,2018,Seymour,seymour,Total,Seymour,at_least_half_days,0.06
depression,2018,Shelton,shelton,Total,Shelton,at_least_half_days,0.09
depression,2018,Stamford,stamford,Total,Stamford,at_least_half_days,0.07
depression,2018,Stratford,stratford,Total,Stratford,at_least_half_days,0.14
depression,2018,Tolland County,tolland_county,Total,Tolland County,at_least_half_days,0.13
depression,2018,Trumbull,trumbull,Total,Trumbull,at_least_half_days,0.05
depression,2018,Valley,valley,Total,Valley,at_least_half_days,0.09
depression,2018,Valley,valley,Gender,Male,at_least_half_days,0.08
depression,2018,Valley,valley,Gender,Female,at_least_half_days,0.11
depression,2018,Valley,valley,Age,Ages 18-34,at_least_half_days,0.19
depression,2018,Valley,valley,Age,Ages 35-49,at_least_half_days,0.07
depression,2018,Valley,valley,Age,Ages 50-64,at_least_half_days,0.06
depression,2018,Valley,valley,Age,Ages 65+,at_least_half_days,0.08
depression,2018,Valley,valley,Race/Ethnicity,White,at_least_half_days,0.1
depression,2018,Valley,valley,Race/Ethnicity,Not white,at_least_half_days,0.08
depression,2018,Valley,valley,Education,High school or less,at_least_half_days,0.14
depression,2018,Valley,valley,Education,Some college or Associate's,at_least_half_days,0.13
depression,2018,Valley,valley,Education,Bachelor's or higher,at_least_half_days,0.05
depression,2018,Valley,valley,Income,Under $30K,at_least_half_days,0.17
depression,2018,Valley,valley,Income,$30K-$75K,at_least_half_days,0.11
depression,2018,Valley,valley,Income,$75K+,at_least_half_days,0.05
depression,2018,Valley,valley,With children,No children,at_least_half_days,0.1
depression,2018,Valley,valley,With children,Children in household,at_least_half_days,0.07
depression,2018,Wallingford,wallingford,Total,Wallingford,at_least_half_days,0.1
depression,2018,Waterbury,waterbury,Total,Waterbury,at_least_half_days,0.16
depression,2018,West Hartford,west_hartford,Total,West Hartford,at_least_half_days,0.03
depression,2018,West Haven,west_haven,Total,West Haven,at_least_half_days,0.14
depression,2018,Windham,windham,Total,Windham,at_least_half_days,0.12
depression,2018,Windham County,windham_county,Total,Windham County,at_least_half_days,0.14
smoking,2018,5ct,5ct,Wealthy,Wealthy,smoking_rate,0.06
smoking,2018,5ct,5ct,Suburban,Suburban,smoking_rate,0.1
smoking,2018,5ct,5ct,Rural,Rural,smoking_rate,0.14
smoking,2018,5ct,5ct,Urban Periphery,Urban Periphery,smoking_rate,0.15
smoking,2018,5ct,5ct,Urban Core,Urban Core,smoking_rate,0.21
smoking,2018,Ansonia,ansonia,Total,Ansonia,smoking_rate,0.16
smoking,2018,Bridgeport,bridgeport,Total,Bridgeport,smoking_rate,0.21
smoking,2018,Bristol,bristol,Total,Bristol,smoking_rate,0.15
smoking,2018,Cchd Central Ct Health District,cchd_central_ct_health_district,Total,Cchd Central Ct Health District,smoking_rate,0.08
smoking,2018,Chesprocott,chesprocott,Total,Chesprocott,smoking_rate,0.11
smoking,2018,Connecticut,connecticut,Total,Connecticut,smoking_rate,0.14
smoking,2018,Connecticut,connecticut,Gender,Male,smoking_rate,0.15
smoking,2018,Connecticut,connecticut,Gender,Female,smoking_rate,0.13
smoking,2018,Connecticut,connecticut,Age,Ages 18-34,smoking_rate,0.17
smoking,2018,Connecticut,connecticut,Age,Ages 35-49,smoking_rate,0.18
smoking,2018,Connecticut,connecticut,Age,Ages 50-64,smoking_rate,0.14
smoking,2018,Connecticut,connecticut,Age,Ages 65+,smoking_rate,0.08
smoking,2018,Connecticut,connecticut,Race/Ethnicity,White,smoking_rate,0.13
smoking,2018,Connecticut,connecticut,Race/Ethnicity,Black,smoking_rate,0.17
smoking,2018,Connecticut,connecticut,Race/Ethnicity,Latino,smoking_rate,0.16
smoking,2018,Connecticut,connecticut,Education,High school or less,smoking_rate,0.23
smoking,2018,Connecticut,connecticut,Education,Some college or Associate's,smoking_rate,0.18
smoking,2018,Connecticut,connecticut,Education,Bachelor's or higher,smoking_rate,0.07
smoking,2018,Connecticut,connecticut,Income,Under $30K,smoking_rate,0.24
smoking,2018,Connecticut,connecticut,Income,$30K-$100K,smoking_rate,0.15
smoking,2018,Connecticut,connecticut,Income,$100K+,smoking_rate,0.08
smoking,2018,Connecticut,connecticut,With children,No children,smoking_rate,0.13
smoking,2018,Connecticut,connecticut,With children,Children in household,smoking_rate,0.15
smoking,2018,Danbury,danbury,Total,Danbury,smoking_rate,0.15
smoking,2018,Derby,derby,Total,Derby,smoking_rate,0.1
smoking,2018,East Hartford,east_hartford,Total,East Hartford,smoking_rate,0.19
smoking,2018,East Haven,east_haven,Total,East Haven,smoking_rate,0.19
smoking,2018,Ehhd,ehhd,Total,Ehhd,smoking_rate,0.1
smoking,2018,Fairfield,fairfield,Total,Fairfield,smoking_rate,0.07
smoking,2018,Fairfield County,fairfield_county,Total,Fairfield County,smoking_rate,0.12
smoking,2018,Fairfield County,fairfield_county,Gender,Male,smoking_rate,0.13
smoking,2018,Fairfield County,fairfield_county,Gender,Female,smoking_rate,0.1
smoking,2018,Fairfield County,fairfield_county,Age,Ages 18-34,smoking_rate,0.15
smoking,2018,Fairfield County,fairfield_county,Age,Ages 35-49,smoking_rate,0.12
smoking,2018,Fairfield County,fairfield_county,Age,Ages 50-64,smoking_rate,0.12
smoking,2018,Fairfield County,fairfield_county,Age,Ages 65+,smoking_rate,0.08
smoking,2018,Fairfield County,fairfield_county,Race/Ethnicity,White,smoking_rate,0.1
smoking,2018,Fairfield County,fairfield_county,Race/Ethnicity,Black,smoking_rate,0.19
smoking,2018,Fairfield County,fairfield_county,Race/Ethnicity,Latino,smoking_rate,0.14
smoking,2018,Fairfield County,fairfield_county,Education,High school or less,smoking_rate,0.19
smoking,2018,Fairfield County,fairfield_county,Education,Some college or Associate's,smoking_rate,0.16
smoking,2018,Fairfield County,fairfield_county,Education,Bachelor's or higher,smoking_rate,0.07
smoking,2018,Fairfield County,fairfield_county,Income,Under $30K,smoking_rate,0.22
smoking,2018,Fairfield County,fairfield_county,Income,$30K-$100K,smoking_rate,0.13
smoking,2018,Fairfield County,fairfield_county,Income,$100K+,smoking_rate,0.07
smoking,2018,Fairfield County,fairfield_county,With children,No children,smoking_rate,0.12
smoking,2018,Fairfield County,fairfield_county,With children,Children in household,smoking_rate,0.11
smoking,2018,Fcht,fcht,Total,Fcht,smoking_rate,0.09
smoking,2018,Greater Bridgeport,greater_bridgeport,Total,Greater Bridgeport,smoking_rate,0.15
smoking,2018,Greater Danbury,greater_danbury,Total,Greater Danbury,smoking_rate,0.11
smoking,2018,Greater Greenwich,greater_greenwich,Total,Greater Greenwich,smoking_rate,0.08
smoking,2018,Greater Hartford,greater_hartford,Total,Greater Hartford,smoking_rate,0.12
smoking,2018,Greater Hartford,greater_hartford,Gender,Male,smoking_rate,0.14
smoking,2018,Greater Hartford,greater_hartford,Gender,Female,smoking_rate,0.11
smoking,2018,Greater Hartford,greater_hartford,Age,Ages 18-34,smoking_rate,0.14
smoking,2018,Greater Hartford,greater_hartford,Age,Ages 35-49,smoking_rate,0.16
smoking,2018,Greater Hartford,greater_hartford,Age,Ages 50-64,smoking_rate,0.13
smoking,2018,Greater Hartford,greater_hartford,Age,Ages 65+,smoking_rate,0.06
smoking,2018,Greater Hartford,greater_hartford,Race/Ethnicity,White,smoking_rate,0.12
smoking,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Black,smoking_rate,0.16
smoking,2018,Greater Hartford,greater_hartford,Race/Ethnicity,Latino,smoking_rate,0.16
smoking,2018,Greater Hartford,greater_hartford,Education,High school or less,smoking_rate,0.21
smoking,2018,Greater Hartford,greater_hartford,Education,Some college or Associate's,smoking_rate,0.15
smoking,2018,Greater Hartford,greater_hartford,Education,Bachelor's or higher,smoking_rate,0.07
smoking,2018,Greater Hartford,greater_hartford,Income,Under $30K,smoking_rate,0.22
smoking,2018,Greater Hartford,greater_hartford,Income,$30K-$100K,smoking_rate,0.12
smoking,2018,Greater Hartford,greater_hartford,Income,$100K+,smoking_rate,0.07
smoking,2018,Greater Hartford,greater_hartford,With children,No children,smoking_rate,0.12
smoking,2018,Greater Hartford,greater_hartford,With children,Children in household,smoking_rate,0.14
smoking,2018,Greater New Haven,greater_new_haven,Total,Greater New Haven,smoking_rate,0.16
smoking,2018,Greater New Haven,greater_new_haven,Gender,Male,smoking_rate,0.17
smoking,2018,Greater New Haven,greater_new_haven,Gender,Female,smoking_rate,0.14
smoking,2018,Greater New Haven,greater_new_haven,Age,Ages 18-34,smoking_rate,0.19
smoking,2018,Greater New Haven,greater_new_haven,Age,Ages 35-49,smoking_rate,0.18
smoking,2018,Greater New Haven,greater_new_haven,Age,Ages 50-64,smoking_rate,0.17
smoking,2018,Greater New Haven,greater_new_haven,Age,Ages 65+,smoking_rate,0.09
smoking,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,White,smoking_rate,0.15
smoking,2018,Greater New Haven,greater_new_haven,Race/Ethnicity,Black,smoking_rate,0.19
smoking,2018,Greater New Haven,greater_new_haven,Education,High school or less,smoking_rate,0.25
smoking,2018,Greater New Haven,greater_new_haven,Education,Some college or Associate's,smoking_rate,0.19
smoking,2018,Greater New Haven,greater_new_haven,Education,Bachelor's or higher,smoking_rate,0.09
smoking,2018,Greater New Haven,greater_new_haven,Income,Under $30K,smoking_rate,0.22
smoking,2018,Greater New Haven,greater_new_haven,Income,$30K-$100K,smoking_rate,0.15
smoking,2018,Greater New Haven,greater_new_haven,Income,$100K+,smoking_rate,0.11
smoking,2018,Greater New Haven,greater_new_haven,With children,No children,smoking_rate,0.15
smoking,2018,Greater New Haven,greater_new_haven,With children,Children in household,smoking_rate,0.17
smoking,2018,Greater New London,greater_new_london,Total,Greater New London,smoking_rate,0.17
smoking,2018,Greater Waterbury,greater_waterbury,Total,Greater Waterbury,smoking_rate,0.16
smoking,2018,Greenwich,greenwich,Total,Greenwich,smoking_rate,0.07
smoking,2018,Groton,groton,Total,Groton,smoking_rate,0.2
smoking,2018,Hamden,hamden,Total,Hamden,smoking_rate,0.13
smoking,2018,Hartford,hartford,Total,Hartford,smoking_rate,0.18
smoking,2018,Hartford Inner Ring,hartford_inner_ring,Total,Hartford Inner Ring,smoking_rate,0.15
smoking,2018,Hartford Outer Ring,hartford_outer_ring,Total,Hartford Outer Ring,smoking_rate,0.07
smoking,2018,Litchfield County,litchfield_county,Total,Litchfield County,smoking_rate,0.14
smoking,2018,Manchester,manchester,Total,Manchester,smoking_rate,0.21
smoking,2018,Meriden,meriden,Total,Meriden,smoking_rate,0.2
smoking,2018,Middlesex County,middlesex_county,Total,Middlesex County,smoking_rate,0.13
smoking,2018,Middletown,middletown,Total,Middletown,smoking_rate,0.17
smoking,2018,Milford,milford,Total,Milford,smoking_rate,0.12
smoking,2018,Monroe,monroe,Total,Monroe,smoking_rate,0.02
smoking,2018,Naugatuck,naugatuck,Total,Naugatuck,smoking_rate,0.24
smoking,2018,Ncdhd,ncdhd,Total,Ncdhd,smoking_rate,0.16
smoking,2018,Nddh,nddh,Total,Nddh,smoking_rate,0.15
smoking,2018,New Britain,new_britain,Total,New Britain,smoking_rate,0.14
smoking,2018,New Haven,new_haven,Total,New Haven,smoking_rate,0.19
smoking,2018,New Haven County,new_haven_county,Total,New Haven County,smoking_rate,0.16
smoking,2018,New Haven Inner Ring,new_haven_inner_ring,Total,New Haven Inner Ring,smoking_rate,0.16
smoking,2018,New Haven Outer Ring,new_haven_outer_ring,Total,New Haven Outer Ring,smoking_rate,0.12
smoking,2018,New London,new_london,Total,New London,smoking_rate,0.2
smoking,2018,New London County,new_london_county,Total,New London County,smoking_rate,0.17
smoking,2018,New Milford,new_milford,Total,New Milford,smoking_rate,0.11
smoking,2018,Newtown,newtown,Total,Newtown,smoking_rate,0.13
smoking,2018,Norwalk,norwalk,Total,Norwalk,smoking_rate,0.09
smoking,2018,Norwich,norwich,Total,Norwich,smoking_rate,0.2
smoking,2018,Nyborder,nyborder,Total,Nyborder,smoking_rate,0.11
smoking,2018,Oxford,oxford,Total,Oxford,smoking_rate,0.14
smoking,2018,Pomperaug,pomperaug,Total,Pomperaug,smoking_rate,0.03
smoking,2018,Port Chester Ny,port_chester_ny,Total,Port Chester Ny,smoking_rate,0.11
smoking,2018,Seymour,seymour,Total,Seymour,smoking_rate,0.19
smoking,2018,Shelton,shelton,Total,Shelton,smoking_rate,0.14
smoking,2018,Stamford,stamford,Total,Stamford,smoking_rate,0.09
smoking,2018,Stratford,stratford,Total,Stratford,smoking_rate,0.14
smoking,2018,Tolland County,tolland_county,Total,Tolland County,smoking_rate,0.11
smoking,2018,Trumbull,trumbull,Total,Trumbull,smoking_rate,0.1
smoking,2018,Valley,valley,Total,Valley,smoking_rate,0.17
smoking,2018,Valley,valley,Gender,Male,smoking_rate,0.16
smoking,2018,Valley,valley,Gender,Female,smoking_rate,0.16
smoking,2018,Valley,valley,Age,Ages 18-34,smoking_rate,0.2
smoking,2018,Valley,valley,Age,Ages 35-49,smoking_rate,0.22
smoking,2018,Valley,valley,Age,Ages 50-64,smoking_rate,0.18
smoking,2018,Valley,valley,Age,Ages 65+,smoking_rate,0.08
smoking,2018,Valley,valley,Education,High school or less,smoking_rate,0.24
smoking,2018,Valley,valley,Education,Some college or Associate's,smoking_rate,0.21
smoking,2018,Valley,valley,Education,Bachelor's or higher,smoking_rate,0.09
smoking,2018,Valley,valley,Income,Under $30K,smoking_rate,0.22
smoking,2018,Valley,valley,Income,$30K-$75K,smoking_rate,0.19
smoking,2018,Valley,valley,Income,$75K+,smoking_rate,0.13
smoking,2018,Valley,valley,With children,No children,smoking_rate,0.15
smoking,2018,Valley,valley,With children,Children in household,smoking_rate,0.19
smoking,2018,Wallingford,wallingford,Total,Wallingford,smoking_rate,0.1
smoking,2018,Waterbury,waterbury,Total,Waterbury,smoking_rate,0.26
smoking,2018,West Hartford,west_hartford,Total,West Hartford,smoking_rate,0.05
smoking,2018,West Haven,west_haven,Total,West Haven,smoking_rate,0.17
smoking,2018,Windham,windham,Total,Windham,smoking_rate,0.2
smoking,2018,Windham County,windham_county,Total,Windham County,smoking_rate,0.16
food_insecurity,2018,5ct,5ct,Wealthy,Wealthy,food_insecure,0.05
food_insecurity,2018,5ct,5ct,Suburban,Suburban,food_insecure,0.08
food_insecurity,2018,5ct,5ct,Rural,Rural,food_insecure,0.11
food_insecurity,2018,5ct,5ct,Urban Periphery,Urban Periphery,food_insecure,0.13
food_insecurity,2018,5ct,5ct,Urban Core,Urban Core,food_insecure,0.25
food_insecurity,2018,Ansonia,ansonia,Total,Ansonia,food_insecure,0.17
food_insecurity,2018,Bridgeport,bridgeport,Total,Bridgeport,food_insecure,0.28
food_insecurity,2018,Bristol,bristol,Total,Bristol,food_insecure,0.16
food_insecurity,2018,Cchd Central Ct Health District,cchd_central_ct_health_district,Total,Cchd Central Ct Health District,food_insecure,0.09
food_insecurity,2018,Chesprocott,chesprocott,Total,Chesprocott,food_insecure,0.06
food_insecurity,2018,Connecticut,connecticut,Total,Connecticut,food_insecure,0.13
food_insecurity,2018,Connecticut,connecticut,Gender,Male,food_insecure,0.11
food_insecurity,2018,Connecticut,connecticut,Gender,Female,food_insecure,0.15
