indicator,level,name,year,group,estimate,moe,share,sharemoe
pov_age,4_towns,Harwinton,2018,ages65plus_poverty,37,44,0.032,0.038
pov_age,4_towns,Harwinton,2018,ages65plus_low_income,133,80,0.115,0.066
pov_age,4_towns,Hebron,2018,ages0_17_poverty_status_determined,2153,325,NA,NA
pov_age,4_towns,Hebron,2018,ages0_17_poverty,52,81,0.024,0.037
pov_age,4_towns,Hebron,2018,ages0_17_low_income,70,92,0.033,0.042
pov_age,4_towns,Hebron,2018,ages65plus_poverty_status_determined,1420,218,NA,NA
pov_age,4_towns,Hebron,2018,ages65plus_poverty,12,30,0.008,0.021
pov_age,4_towns,Hebron,2018,ages65plus_low_income,130,81,0.092,0.055
pov_age,4_towns,Kent,2018,ages0_17_poverty_status_determined,515,263,NA,NA
pov_age,4_towns,Kent,2018,ages0_17_poverty,95,220,0.184,0.417
pov_age,4_towns,Kent,2018,ages0_17_low_income,204,238,0.396,0.416
pov_age,4_towns,Kent,2018,ages65plus_poverty_status_determined,655,157,NA,NA
pov_age,4_towns,Kent,2018,ages65plus_poverty,18,27,0.027,0.041
pov_age,4_towns,Kent,2018,ages65plus_low_income,104,57,0.159,0.078
pov_age,4_towns,Killingly,2018,ages0_17_poverty_status_determined,3727,566,NA,NA
pov_age,4_towns,Killingly,2018,ages0_17_poverty,442,220,0.119,0.056
pov_age,4_towns,Killingly,2018,ages0_17_low_income,1047,328,0.281,0.077
pov_age,4_towns,Killingly,2018,ages65plus_poverty_status_determined,2385,354,NA,NA
pov_age,4_towns,Killingly,2018,ages65plus_poverty,188,109,0.079,0.044
pov_age,4_towns,Killingly,2018,ages65plus_low_income,712,199,0.299,0.071
pov_age,4_towns,Killingworth,2018,ages0_17_poverty_status_determined,1353,246,NA,NA
pov_age,4_towns,Killingworth,2018,ages0_17_poverty,41,72,0.03,0.053
pov_age,4_towns,Killingworth,2018,ages0_17_low_income,68,93,0.05,0.068
pov_age,4_towns,Killingworth,2018,ages65plus_poverty_status_determined,1301,271,NA,NA
pov_age,4_towns,Killingworth,2018,ages65plus_poverty,12,35,0.009,0.027
pov_age,4_towns,Killingworth,2018,ages65plus_low_income,98,71,0.075,0.052
pov_age,4_towns,Lebanon,2018,ages0_17_poverty_status_determined,1431,376,NA,NA
pov_age,4_towns,Lebanon,2018,ages0_17_poverty,37,68,0.026,0.047
pov_age,4_towns,Lebanon,2018,ages0_17_low_income,286,239,0.2,0.159
pov_age,4_towns,Lebanon,2018,ages65plus_poverty_status_determined,1245,258,NA,NA
pov_age,4_towns,Lebanon,2018,ages65plus_poverty,74,72,0.059,0.057
pov_age,4_towns,Lebanon,2018,ages65plus_low_income,277,133,0.222,0.096
pov_age,4_towns,Ledyard,2018,ages0_17_poverty_status_determined,3214,498,NA,NA
pov_age,4_towns,Ledyard,2018,ages0_17_poverty,215,116,0.067,0.035
pov_age,4_towns,Ledyard,2018,ages0_17_low_income,765,257,0.238,0.071
pov_age,4_towns,Ledyard,2018,ages65plus_poverty_status_determined,2175,326,NA,NA
pov_age,4_towns,Ledyard,2018,ages65plus_poverty,45,53,0.021,0.024
pov_age,4_towns,Ledyard,2018,ages65plus_low_income,240,122,0.11,0.054
pov_age,4_towns,Lisbon,2018,ages0_17_poverty_status_determined,795,202,NA,NA
pov_age,4_towns,Lisbon,2018,ages0_17_poverty,6,26,0.008,0.033
pov_age,4_towns,Lisbon,2018,ages0_17_low_income,16,42,0.02,0.053
pov_age,4_towns,Lisbon,2018,ages65plus_poverty_status_determined,716,137,NA,NA
pov_age,4_towns,Lisbon,2018,ages65plus_poverty,49,34,0.068,0.046
pov_age,4_towns,Lisbon,2018,ages65plus_low_income,135,63,0.189,0.08
pov_age,4_towns,Litchfield,2018,ages0_17_poverty_status_determined,1413,253,NA,NA
pov_age,4_towns,Litchfield,2018,ages0_17_poverty,107,69,0.076,0.047
pov_age,4_towns,Litchfield,2018,ages0_17_low_income,214,98,0.151,0.064
pov_age,4_towns,Litchfield,2018,ages65plus_poverty_status_determined,2229,266,NA,NA
pov_age,4_towns,Litchfield,2018,ages65plus_poverty,182,89,0.082,0.039
pov_age,4_towns,Litchfield,2018,ages65plus_low_income,577,179,0.259,0.074
pov_age,4_towns,Lyme,2018,ages0_17_poverty_status_determined,411,102,NA,NA
pov_age,4_towns,Lyme,2018,ages0_17_poverty,0,12,0,0.029
pov_age,4_towns,Lyme,2018,ages0_17_low_income,84,68,0.204,0.157
pov_age,4_towns,Lyme,2018,ages65plus_poverty_status_determined,728,128,NA,NA
pov_age,4_towns,Lyme,2018,ages65plus_poverty,12,21,0.016,0.029
pov_age,4_towns,Lyme,2018,ages65plus_low_income,106,53,0.146,0.068
pov_age,4_towns,Madison,2018,ages0_17_poverty_status_determined,4398,594,NA,NA
pov_age,4_towns,Madison,2018,ages0_17_poverty,91,82,0.021,0.018
pov_age,4_towns,Madison,2018,ages0_17_low_income,233,151,0.053,0.034
pov_age,4_towns,Madison,2018,ages65plus_poverty_status_determined,4257,491,NA,NA
pov_age,4_towns,Madison,2018,ages65plus_poverty,269,125,0.063,0.028
pov_age,4_towns,Madison,2018,ages65plus_low_income,752,220,0.177,0.047
pov_age,4_towns,Manchester,2018,ages0_17_poverty_status_determined,11902,979,NA,NA
pov_age,4_towns,Manchester,2018,ages0_17_poverty,1532,357,0.129,0.028
pov_age,4_towns,Manchester,2018,ages0_17_low_income,4243,642,0.356,0.045
pov_age,4_towns,Manchester,2018,ages65plus_poverty_status_determined,7950,559,NA,NA
pov_age,4_towns,Manchester,2018,ages65plus_poverty,447,146,0.056,0.018
pov_age,4_towns,Manchester,2018,ages65plus_low_income,1578,275,0.198,0.032
pov_age,4_towns,Mansfield,2018,ages0_17_poverty_status_determined,2037,323,NA,NA
pov_age,4_towns,Mansfield,2018,ages0_17_poverty,134,105,0.066,0.05
pov_age,4_towns,Mansfield,2018,ages0_17_low_income,431,170,0.212,0.076
pov_age,4_towns,Mansfield,2018,ages65plus_poverty_status_determined,2008,268,NA,NA
pov_age,4_towns,Mansfield,2018,ages65plus_poverty,82,60,0.041,0.029
pov_age,4_towns,Mansfield,2018,ages65plus_low_income,337,118,0.168,0.054
pov_age,4_towns,Marlborough,2018,ages0_17_poverty_status_determined,1340,376,NA,NA
pov_age,4_towns,Marlborough,2018,ages0_17_poverty,0,17,0,0.013
pov_age,4_towns,Marlborough,2018,ages0_17_low_income,243,262,0.181,0.189
pov_age,4_towns,Marlborough,2018,ages65plus_poverty_status_determined,1043,225,NA,NA
pov_age,4_towns,Marlborough,2018,ages65plus_poverty,61,57,0.058,0.053
pov_age,4_towns,Marlborough,2018,ages65plus_low_income,197,127,0.189,0.115
pov_age,4_towns,Meriden,2018,ages0_17_poverty_status_determined,10746,963,NA,NA
pov_age,4_towns,Meriden,2018,ages0_17_poverty,2099,358,0.195,0.028
pov_age,4_towns,Meriden,2018,ages0_17_low_income,4419,629,0.411,0.045
pov_age,4_towns,Meriden,2018,ages65plus_poverty_status_determined,9364,705,NA,NA
pov_age,4_towns,Meriden,2018,ages65plus_poverty,617,157,0.066,0.016
pov_age,4_towns,Meriden,2018,ages65plus_low_income,2306,322,0.246,0.029
pov_age,4_towns,Middlebury,2018,ages0_17_poverty_status_determined,1527,266,NA,NA
pov_age,4_towns,Middlebury,2018,ages0_17_poverty,15,42,0.01,0.027
pov_age,4_towns,Middlebury,2018,ages0_17_low_income,51,73,0.033,0.047
pov_age,4_towns,Middlebury,2018,ages65plus_poverty_status_determined,1615,237,NA,NA
pov_age,4_towns,Middlebury,2018,ages65plus_poverty,77,56,0.048,0.034
pov_age,4_towns,Middlebury,2018,ages65plus_low_income,337,112,0.209,0.062
pov_age,4_towns,Middlefield,2018,ages0_17_poverty_status_determined,732,173,NA,NA
pov_age,4_towns,Middlefield,2018,ages0_17_poverty,88,74,0.12,0.097
pov_age,4_towns,Middlefield,2018,ages0_17_low_income,132,95,0.18,0.123
pov_age,4_towns,Middlefield,2018,ages65plus_poverty_status_determined,892,173,NA,NA
pov_age,4_towns,Middlefield,2018,ages65plus_poverty,62,41,0.07,0.044
pov_age,4_towns,Middlefield,2018,ages65plus_low_income,187,76,0.21,0.075
pov_age,4_towns,Middletown,2018,ages0_17_poverty_status_determined,8089,740,NA,NA
pov_age,4_towns,Middletown,2018,ages0_17_poverty,1275,303,0.158,0.035
pov_age,4_towns,Middletown,2018,ages0_17_low_income,2467,434,0.305,0.046
pov_age,4_towns,Middletown,2018,ages65plus_poverty_status_determined,6276,552,NA,NA
pov_age,4_towns,Middletown,2018,ages65plus_poverty,512,132,0.082,0.02
pov_age,4_towns,Middletown,2018,ages65plus_low_income,1511,238,0.241,0.031
pov_age,4_towns,Milford,2018,ages0_17_poverty_status_determined,9384,764,NA,NA
pov_age,4_towns,Milford,2018,ages0_17_poverty,640,254,0.068,0.026
pov_age,4_towns,Milford,2018,ages0_17_low_income,1510,361,0.161,0.036
pov_age,4_towns,Milford,2018,ages65plus_poverty_status_determined,9676,665,NA,NA
pov_age,4_towns,Milford,2018,ages65plus_poverty,548,191,0.057,0.019
pov_age,4_towns,Milford,2018,ages65plus_low_income,1878,313,0.194,0.029
pov_age,4_towns,Monroe,2018,ages0_17_poverty_status_determined,4934,607,NA,NA
pov_age,4_towns,Monroe,2018,ages0_17_poverty,147,116,0.03,0.023
pov_age,4_towns,Monroe,2018,ages0_17_low_income,409,212,0.083,0.042
pov_age,4_towns,Monroe,2018,ages65plus_poverty_status_determined,3027,419,NA,NA
pov_age,4_towns,Monroe,2018,ages65plus_poverty,75,56,0.025,0.018
pov_age,4_towns,Monroe,2018,ages65plus_low_income,590,184,0.195,0.054
pov_age,4_towns,Montville,2018,ages0_17_poverty_status_determined,3278,506,NA,NA
pov_age,4_towns,Montville,2018,ages0_17_poverty,314,180,0.096,0.053
pov_age,4_towns,Montville,2018,ages0_17_low_income,891,284,0.272,0.076
pov_age,4_towns,Montville,2018,ages65plus_poverty_status_determined,3117,427,NA,NA
pov_age,4_towns,Montville,2018,ages65plus_poverty,164,86,0.053,0.027
pov_age,4_towns,Montville,2018,ages65plus_low_income,487,161,0.156,0.047
pov_age,4_towns,Morris,2018,ages0_17_poverty_status_determined,489,116,NA,NA
pov_age,4_towns,Morris,2018,ages0_17_poverty,37,32,0.076,0.063
pov_age,4_towns,Morris,2018,ages0_17_low_income,115,76,0.235,0.145
pov_age,4_towns,Morris,2018,ages65plus_poverty_status_determined,416,91,NA,NA
pov_age,4_towns,Morris,2018,ages65plus_poverty,6,23,0.014,0.055
pov_age,4_towns,Morris,2018,ages65plus_low_income,62,48,0.149,0.111
pov_age,4_towns,Naugatuck,2018,ages0_17_poverty_status_determined,6848,863,NA,NA
pov_age,4_towns,Naugatuck,2018,ages0_17_poverty,788,358,0.115,0.05
pov_age,4_towns,Naugatuck,2018,ages0_17_low_income,2274,570,0.332,0.072
pov_age,4_towns,Naugatuck,2018,ages65plus_poverty_status_determined,4615,523,NA,NA
pov_age,4_towns,Naugatuck,2018,ages65plus_poverty,258,114,0.056,0.024
pov_age,4_towns,Naugatuck,2018,ages65plus_low_income,856,237,0.185,0.047
pov_age,4_towns,New Britain,2018,ages0_17_poverty_status_determined,16758,1213,NA,NA
pov_age,4_towns,New Britain,2018,ages0_17_poverty,5445,692,0.325,0.034
pov_age,4_towns,New Britain,2018,ages0_17_low_income,10499,998,0.627,0.039
pov_age,4_towns,New Britain,2018,ages65plus_poverty_status_determined,8903,641,NA,NA
pov_age,4_towns,New Britain,2018,ages65plus_poverty,1178,223,0.132,0.023
pov_age,4_towns,New Britain,2018,ages65plus_low_income,3196,391,0.359,0.036
pov_age,4_towns,New Canaan,2018,ages0_17_poverty_status_determined,5969,524,NA,NA
pov_age,4_towns,New Canaan,2018,ages0_17_poverty,59,65,0.01,0.011
pov_age,4_towns,New Canaan,2018,ages0_17_low_income,296,140,0.05,0.023
pov_age,4_towns,New Canaan,2018,ages65plus_poverty_status_determined,3190,393,NA,NA
pov_age,4_towns,New Canaan,2018,ages65plus_poverty,83,64,0.026,0.02
pov_age,4_towns,New Canaan,2018,ages65plus_low_income,368,140,0.115,0.042
pov_age,4_towns,New Fairfield,2018,ages0_17_poverty_status_determined,2914,410,NA,NA
pov_age,4_towns,New Fairfield,2018,ages0_17_poverty,233,137,0.08,0.046
pov_age,4_towns,New Fairfield,2018,ages0_17_low_income,560,239,0.192,0.077
pov_age,4_towns,New Fairfield,2018,ages65plus_poverty_status_determined,2460,334,NA,NA
pov_age,4_towns,New Fairfield,2018,ages65plus_poverty,68,56,0.028,0.022
pov_age,4_towns,New Fairfield,2018,ages65plus_low_income,321,118,0.13,0.045
pov_age,4_towns,New Hartford,2018,ages0_17_poverty_status_determined,1510,318,NA,NA
pov_age,4_towns,New Hartford,2018,ages0_17_poverty,0,17,0,0.011
pov_age,4_towns,New Hartford,2018,ages0_17_low_income,68,74,0.045,0.048
pov_age,4_towns,New Hartford,2018,ages65plus_poverty_status_determined,1173,277,NA,NA
pov_age,4_towns,New Hartford,2018,ages65plus_poverty,45,45,0.038,0.037
pov_age,4_towns,New Hartford,2018,ages65plus_low_income,111,90,0.095,0.073
pov_age,4_towns,New Haven,2018,ages0_17_poverty_status_determined,29191,1637,NA,NA
pov_age,4_towns,New Haven,2018,ages0_17_poverty,9739,972,0.334,0.028
pov_age,4_towns,New Haven,2018,ages0_17_low_income,18172,1325,0.623,0.029
pov_age,4_towns,New Haven,2018,ages65plus_poverty_status_determined,12634,792,NA,NA
pov_age,4_towns,New Haven,2018,ages65plus_poverty,1999,300,0.158,0.022
pov_age,4_towns,New Haven,2018,ages65plus_low_income,4919,498,0.389,0.031
pov_age,4_towns,New London,2018,ages0_17_poverty_status_determined,4980,628,NA,NA
pov_age,4_towns,New London,2018,ages0_17_poverty,2312,491,0.464,0.079
pov_age,4_towns,New London,2018,ages0_17_low_income,3489,556,0.701,0.068
pov_age,4_towns,New London,2018,ages65plus_poverty_status_determined,2753,383,NA,NA
pov_age,4_towns,New London,2018,ages65plus_poverty,448,139,0.163,0.045
pov_age,4_towns,New London,2018,ages65plus_low_income,925,206,0.336,0.058
pov_age,4_towns,New Milford,2018,ages0_17_poverty_status_determined,5084,601,NA,NA
pov_age,4_towns,New Milford,2018,ages0_17_poverty,221,109,0.043,0.021
pov_age,4_towns,New Milford,2018,ages0_17_low_income,731,190,0.144,0.033
pov_age,4_towns,New Milford,2018,ages65plus_poverty_status_determined,3992,432,NA,NA
pov_age,4_towns,New Milford,2018,ages65plus_poverty,123,86,0.031,0.021
pov_age,4_towns,New Milford,2018,ages65plus_low_income,767,193,0.192,0.044
pov_age,4_towns,Newington,2018,ages0_17_poverty_status_determined,5547,585,NA,NA
pov_age,4_towns,Newington,2018,ages0_17_poverty,252,110,0.045,0.019
pov_age,4_towns,Newington,2018,ages0_17_low_income,999,270,0.18,0.045
pov_age,4_towns,Newington,2018,ages65plus_poverty_status_determined,6251,507,NA,NA
pov_age,4_towns,Newington,2018,ages65plus_poverty,486,141,0.078,0.022
pov_age,4_towns,Newington,2018,ages65plus_low_income,1485,246,0.238,0.034
pov_age,4_towns,Newtown,2018,ages0_17_poverty_status_determined,6619,563,NA,NA
pov_age,4_towns,Newtown,2018,ages0_17_poverty,155,74,0.023,0.011
pov_age,4_towns,Newtown,2018,ages0_17_low_income,388,126,0.059,0.018
pov_age,4_towns,Newtown,2018,ages65plus_poverty_status_determined,4333,460,NA,NA
pov_age,4_towns,Newtown,2018,ages65plus_poverty,202,103,0.047,0.023
pov_age,4_towns,Newtown,2018,ages65plus_low_income,651,235,0.15,0.052
pov_age,4_towns,Norfolk,2018,ages0_17_poverty_status_determined,263,79,NA,NA
pov_age,4_towns,Norfolk,2018,ages0_17_poverty,7,23,0.027,0.087
pov_age,4_towns,Norfolk,2018,ages0_17_low_income,30,39,0.114,0.144
pov_age,4_towns,Norfolk,2018,ages65plus_poverty_status_determined,442,73,NA,NA
pov_age,4_towns,Norfolk,2018,ages65plus_poverty,28,26,0.063,0.058
pov_age,4_towns,Norfolk,2018,ages65plus_low_income,83,43,0.188,0.092
pov_age,4_towns,North Branford,2018,ages0_17_poverty_status_determined,2631,495,NA,NA
pov_age,4_towns,North Branford,2018,ages0_17_poverty,33,52,0.013,0.02
pov_age,4_towns,North Branford,2018,ages0_17_low_income,287,175,0.109,0.063
pov_age,4_towns,North Branford,2018,ages65plus_poverty_status_determined,2978,448,NA,NA
pov_age,4_towns,North Branford,2018,ages65plus_poverty,218,182,0.073,0.06
pov_age,4_towns,North Branford,2018,ages65plus_low_income,567,230,0.19,0.072
pov_age,4_towns,North Canaan,2018,ages0_17_poverty_status_determined,487,154,NA,NA
pov_age,4_towns,North Canaan,2018,ages0_17_poverty,69,62,0.142,0.119
pov_age,4_towns,North Canaan,2018,ages0_17_low_income,148,90,0.304,0.158
pov_age,4_towns,North Canaan,2018,ages65plus_poverty_status_determined,676,155,NA,NA
pov_age,4_towns,North Canaan,2018,ages65plus_poverty,15,26,0.022,0.038
pov_age,4_towns,North Canaan,2018,ages65plus_low_income,184,81,0.272,0.102
pov_age,4_towns,North Haven,2018,ages0_17_poverty_status_determined,4455,531,NA,NA
pov_age,4_towns,North Haven,2018,ages0_17_poverty,153,99,0.034,0.022
pov_age,4_towns,North Haven,2018,ages0_17_low_income,538,272,0.121,0.059
pov_age,4_towns,North Haven,2018,ages65plus_poverty_status_determined,5084,492,NA,NA
pov_age,4_towns,North Haven,2018,ages65plus_poverty,329,142,0.065,0.027
pov_age,4_towns,North Haven,2018,ages65plus_low_income,1214,261,0.239,0.046
pov_age,4_towns,North Stonington,2018,ages0_17_poverty_status_determined,1150,302,NA,NA
pov_age,4_towns,North Stonington,2018,ages0_17_poverty,22,52,0.019,0.045
pov_age,4_towns,North Stonington,2018,ages0_17_low_income,344,217,0.299,0.172
pov_age,4_towns,North Stonington,2018,ages65plus_poverty_status_determined,1060,259,NA,NA
pov_age,4_towns,North Stonington,2018,ages65plus_poverty,0,17,0,0.016
pov_age,4_towns,North Stonington,2018,ages65plus_low_income,194,127,0.183,0.111
pov_age,4_towns,Norwalk,2018,ages0_17_poverty_status_determined,17846,1125,NA,NA
pov_age,4_towns,Norwalk,2018,ages0_17_poverty,2524,472,0.141,0.025
pov_age,4_towns,Norwalk,2018,ages0_17_low_income,6681,777,0.374,0.037
pov_age,4_towns,Norwalk,2018,ages65plus_poverty_status_determined,12896,767,NA,NA
pov_age,4_towns,Norwalk,2018,ages65plus_poverty,1394,285,0.108,0.021
pov_age,4_towns,Norwalk,2018,ages65plus_low_income,3019,408,0.234,0.028
pov_age,4_towns,Norwich,2018,ages0_17_poverty_status_determined,8319,896,NA,NA
pov_age,4_towns,Norwich,2018,ages0_17_poverty,1574,454,0.189,0.051
pov_age,4_towns,Norwich,2018,ages0_17_low_income,3514,624,0.422,0.06
pov_age,4_towns,Norwich,2018,ages65plus_poverty_status_determined,6231,586,NA,NA
pov_age,4_towns,Norwich,2018,ages65plus_poverty,664,221,0.107,0.034
pov_age,4_towns,Norwich,2018,ages65plus_low_income,2129,356,0.342,0.047
pov_age,4_towns,Old Lyme,2018,ages0_17_poverty_status_determined,1434,252,NA,NA
pov_age,4_towns,Old Lyme,2018,ages0_17_poverty,34,45,0.024,0.031
pov_age,4_towns,Old Lyme,2018,ages0_17_low_income,147,100,0.103,0.067
pov_age,4_towns,Old Lyme,2018,ages65plus_poverty_status_determined,2006,283,NA,NA
pov_age,4_towns,Old Lyme,2018,ages65plus_poverty,55,46,0.027,0.023
pov_age,4_towns,Old Lyme,2018,ages65plus_low_income,252,90,0.126,0.041
pov_age,4_towns,Old Saybrook,2018,ages0_17_poverty_status_determined,1706,368,NA,NA
pov_age,4_towns,Old Saybrook,2018,ages0_17_poverty,62,73,0.036,0.042
pov_age,4_towns,Old Saybrook,2018,ages0_17_low_income,519,249,0.304,0.13
pov_age,4_towns,Old Saybrook,2018,ages65plus_poverty_status_determined,2604,359,NA,NA
pov_age,4_towns,Old Saybrook,2018,ages65plus_poverty,108,65,0.041,0.024
pov_age,4_towns,Old Saybrook,2018,ages65plus_low_income,430,146,0.165,0.051
pov_age,4_towns,Orange,2018,ages0_17_poverty_status_determined,2967,342,NA,NA
pov_age,4_towns,Orange,2018,ages0_17_poverty,36,48,0.012,0.016
pov_age,4_towns,Orange,2018,ages0_17_low_income,186,106,0.063,0.035
pov_age,4_towns,Orange,2018,ages65plus_poverty_status_determined,2974,284,NA,NA
pov_age,4_towns,Orange,2018,ages65plus_poverty,128,66,0.043,0.022
pov_age,4_towns,Orange,2018,ages65plus_low_income,383,124,0.129,0.04
pov_age,4_towns,Oxford,2018,ages0_17_poverty_status_determined,2925,482,NA,NA
pov_age,4_towns,Oxford,2018,ages0_17_poverty,44,67,0.015,0.023
pov_age,4_towns,Oxford,2018,ages0_17_low_income,365,205,0.125,0.067
pov_age,4_towns,Oxford,2018,ages65plus_poverty_status_determined,2345,397,NA,NA
pov_age,4_towns,Oxford,2018,ages65plus_poverty,65,67,0.028,0.028
pov_age,4_towns,Oxford,2018,ages65plus_low_income,289,123,0.123,0.048
pov_age,4_towns,Plainfield,2018,ages0_17_poverty_status_determined,3036,526,NA,NA
pov_age,4_towns,Plainfield,2018,ages0_17_poverty,278,163,0.092,0.051
pov_age,4_towns,Plainfield,2018,ages0_17_low_income,1176,376,0.387,0.104
pov_age,4_towns,Plainfield,2018,ages65plus_poverty_status_determined,2523,396,NA,NA
pov_age,4_towns,Plainfield,2018,ages65plus_poverty,279,120,0.111,0.044
pov_age,4_towns,Plainfield,2018,ages65plus_low_income,714,207,0.283,0.069
pov_age,4_towns,Plainville,2018,ages0_17_poverty_status_determined,2967,534,NA,NA
pov_age,4_towns,Plainville,2018,ages0_17_poverty,377,196,0.127,0.062
pov_age,4_towns,Plainville,2018,ages0_17_low_income,996,317,0.336,0.088
pov_age,4_towns,Plainville,2018,ages65plus_poverty_status_determined,3129,450,NA,NA
pov_age,4_towns,Plainville,2018,ages65plus_poverty,189,103,0.06,0.032
pov_age,4_towns,Plainville,2018,ages65plus_low_income,755,208,0.241,0.057
pov_age,4_towns,Plymouth,2018,ages0_17_poverty_status_determined,1992,336,NA,NA
pov_age,4_towns,Plymouth,2018,ages0_17_poverty,89,79,0.045,0.039
pov_age,4_towns,Plymouth,2018,ages0_17_low_income,345,161,0.173,0.075
pov_age,4_towns,Plymouth,2018,ages65plus_poverty_status_determined,1932,291,NA,NA
pov_age,4_towns,Plymouth,2018,ages65plus_poverty,79,47,0.041,0.024
pov_age,4_towns,Plymouth,2018,ages65plus_low_income,333,106,0.172,0.048
pov_age,4_towns,Pomfret,2018,ages0_17_poverty_status_determined,822,249,NA,NA
pov_age,4_towns,Pomfret,2018,ages0_17_poverty,0,12,0,0.015
pov_age,4_towns,Pomfret,2018,ages0_17_low_income,121,143,0.147,0.168
pov_age,4_towns,Pomfret,2018,ages65plus_poverty_status_determined,613,138,NA,NA
pov_age,4_towns,Pomfret,2018,ages65plus_poverty,36,34,0.059,0.054
pov_age,4_towns,Pomfret,2018,ages65plus_low_income,148,77,0.241,0.113
pov_age,4_towns,Portland,2018,ages0_17_poverty_status_determined,1992,394,NA,NA
pov_age,4_towns,Portland,2018,ages0_17_poverty,181,99,0.091,0.046
pov_age,4_towns,Portland,2018,ages0_17_low_income,402,168,0.202,0.074
pov_age,4_towns,Portland,2018,ages65plus_poverty_status_determined,1754,311,NA,NA
pov_age,4_towns,Portland,2018,ages65plus_poverty,58,48,0.033,0.027
pov_age,4_towns,Portland,2018,ages65plus_low_income,288,107,0.164,0.054
pov_age,4_towns,Preston,2018,ages0_17_poverty_status_determined,956,214,NA,NA
pov_age,4_towns,Preston,2018,ages0_17_poverty,134,95,0.14,0.094
pov_age,4_towns,Preston,2018,ages0_17_low_income,242,122,0.253,0.114
pov_age,4_towns,Preston,2018,ages65plus_poverty_status_determined,891,168,NA,NA
pov_age,4_towns,Preston,2018,ages65plus_poverty,52,40,0.058,0.044
pov_age,4_towns,Preston,2018,ages65plus_low_income,239,90,0.268,0.087
pov_age,4_towns,Prospect,2018,ages0_17_poverty_status_determined,1989,385,NA,NA
pov_age,4_towns,Prospect,2018,ages0_17_poverty,49,60,0.025,0.03
pov_age,4_towns,Prospect,2018,ages0_17_low_income,312,224,0.157,0.108
pov_age,4_towns,Prospect,2018,ages65plus_poverty_status_determined,1779,289,NA,NA
pov_age,4_towns,Prospect,2018,ages65plus_poverty,50,45,0.028,0.025
pov_age,4_towns,Prospect,2018,ages65plus_low_income,235,103,0.132,0.054
pov_age,4_towns,Putnam,2018,ages0_17_poverty_status_determined,1609,373,NA,NA
pov_age,4_towns,Putnam,2018,ages0_17_poverty,284,145,0.177,0.08
pov_age,4_towns,Putnam,2018,ages0_17_low_income,791,317,0.492,0.161
pov_age,4_towns,Putnam,2018,ages65plus_poverty_status_determined,1552,289,NA,NA
pov_age,4_towns,Putnam,2018,ages65plus_poverty,125,66,0.081,0.04
pov_age,4_towns,Putnam,2018,ages65plus_low_income,453,155,0.292,0.084
pov_age,4_towns,Redding,2018,ages0_17_poverty_status_determined,2014,340,NA,NA
pov_age,4_towns,Redding,2018,ages0_17_poverty,35,61,0.017,0.03
pov_age,4_towns,Redding,2018,ages0_17_low_income,145,108,0.072,0.052
pov_age,4_towns,Redding,2018,ages65plus_poverty_status_determined,1820,298,NA,NA
pov_age,4_towns,Redding,2018,ages65plus_poverty,169,130,0.093,0.07
pov_age,4_towns,Redding,2018,ages65plus_low_income,319,171,0.175,0.089
pov_age,4_towns,Ridgefield,2018,ages0_17_poverty_status_determined,7088,650,NA,NA
pov_age,4_towns,Ridgefield,2018,ages0_17_poverty,46,66,0.006,0.009
pov_age,4_towns,Ridgefield,2018,ages0_17_low_income,459,218,0.065,0.03
pov_age,4_towns,Ridgefield,2018,ages65plus_poverty_status_determined,4150,438,NA,NA
pov_age,4_towns,Ridgefield,2018,ages65plus_poverty,196,135,0.047,0.032
pov_age,4_towns,Ridgefield,2018,ages65plus_low_income,566,202,0.136,0.046
pov_age,4_towns,Rocky Hill,2018,ages0_17_poverty_status_determined,3453,538,NA,NA
pov_age,4_towns,Rocky Hill,2018,ages0_17_poverty,66,85,0.019,0.024
pov_age,4_towns,Rocky Hill,2018,ages0_17_low_income,437,252,0.127,0.07
pov_age,4_towns,Rocky Hill,2018,ages65plus_poverty_status_determined,3979,439,NA,NA
pov_age,4_towns,Rocky Hill,2018,ages65plus_poverty,217,100,0.055,0.024
pov_age,4_towns,Rocky Hill,2018,ages65plus_low_income,920,224,0.231,0.05
pov_age,4_towns,Roxbury,2018,ages0_17_poverty_status_determined,401,94,NA,NA
pov_age,4_towns,Roxbury,2018,ages0_17_poverty,16,32,0.04,0.079
pov_age,4_towns,Roxbury,2018,ages0_17_low_income,16,42,0.04,0.104
pov_age,4_towns,Roxbury,2018,ages65plus_poverty_status_determined,604,97,NA,NA
pov_age,4_towns,Roxbury,2018,ages65plus_poverty,26,25,0.043,0.041
pov_age,4_towns,Roxbury,2018,ages65plus_low_income,61,46,0.101,0.074
pov_age,4_towns,Salem,2018,ages0_17_poverty_status_determined,910,259,NA,NA
pov_age,4_towns,Salem,2018,ages0_17_poverty,0,12,0,0.013
pov_age,4_towns,Salem,2018,ages0_17_low_income,0,12,0,0.013
pov_age,4_towns,Salem,2018,ages65plus_poverty_status_determined,685,153,NA,NA
pov_age,4_towns,Salem,2018,ages65plus_poverty,26,46,0.038,0.067
pov_age,4_towns,Salem,2018,ages65plus_low_income,158,103,0.231,0.141
pov_age,4_towns,Salisbury,2018,ages0_17_poverty_status_determined,572,184,NA,NA
pov_age,4_towns,Salisbury,2018,ages0_17_poverty,17,36,0.03,0.062
pov_age,4_towns,Salisbury,2018,ages0_17_low_income,62,63,0.108,0.104
